274,619690,A Complete Guide to Building Your Network by Keith Ferrazzi,"Personal networks are the linchpin to achieving success. Without a strong, deep and diverse network you're limiting your opportunities to learn, grow and expand the breadth of your experience and expertise.This course will teach you how to be better at creating a personal network, through casting a wide, but purposeful net to build the relationships you'll need  to achieve your goals and how to take care of those relationships for mutual success. You'll also learn valuable skills to prioritizing and maintaining these relationships like how to create a relationship action plan, warming a cold call, how to develop and broadcast a brand and, more than anything, how to stay interesting.",https://thincrs-one.udemy.com/course/a-complete-guide-to-building-your-network-by-keith-ferrazzi/,183,Communication,72,49,Keith Ferrazzi,There are no prerequisites for this course.,"Learn what a personal network is and how it benefits you, both professionally and personally. 
-Develop deeper, stronger, more mutually beneficial relationships. 
-Create a strategy for maintaining these relationships.",en_US,False,Leadership & Management,Communication,0,0,True,"English [Auto] 
-French [Auto] 
-German [Auto] 
-Italian [Auto]",154
275,3538620,A Comprehensive Guide to Safeguarding Children,"Do you want to protect children from abuse, maltreatment and exploitation?Do you want to prevent anything from harming their health or development?Do you want to ensure that they can grow up under safe and effective care?Do you want to take action to ensure they have the best outcomes in life?Then this Comprehensive Guide to Safeguarding Children Course is certainly for you. Whether you are new to Safeguarding Children or have years of experience in childcare and safeguarding, this course is perfect for those who want to protect children from abuse and ensure them a safe environment to grow up in.In this Safeguarding Children course, you will learn:Complete overview of SafeguardingLaws and Guidance regarding child safeguardingChild Abuse and how to protect children from abusive behaviourSexual Abuse how to protect children from sexual abuseCommon Risks and comprehensive Risk Assessment processesResponding to Disclosure and Reporting of child abuseThings to Do after ReferralRecord KeepingThis course is packed with information, insightful strategies, guidelines, and tips to start you off on your journey to become aware of Safeguarding Children and apply them to develop a successful career in children safeguarding.Why Choose Training Express:Our tremendous experience in creating courses for beginners, 3K+ enrolled students in Udemy, and dedicated support for your questions and problems makes Training Express a worthy companion to trust with your endeavours. Become confident in your knowledge in Children Safeguarding  Wellbeing, and use them to develop your profile in the marketplace. You will also gain the recognised certification to help you journey to that dream job or business.✅ Certificate:Upon completing the course, you will be able to download the certificate in JPEG and PDF format from Udemy.So let’s do this! Enrol today and start learning Safeguarding Children!",https://thincrs-one.udemy.com/course/safeguarding-children-level-2/,170,Work Safety,8,8,Training Express,"With no specific prior education or experience required, the course is open to every candidate with the desire to succeed! 
-A good understanding of the English language, as well as numeracy and IT skills 
-Be over the age of 16","Ensure a safe environment for the children under care and supervision 
-Correctly report any child safeguarding concerns to child care services 
-Know what constitutes abuse and neglect and how to respond to a disclosure 
-Understand your legal responsibilities when caring for children and young people 
-Demonstrate a clear understanding of the principles of The Children Act 1989 
-Recognize signs of physical and mental abuse in children and young people",en_US,False,Workplace & Human Resources,Work Safety,0,0,True,English [Auto],170
276,1607276,A Course in Innovations of Digital Banking - a global view.,"(This is a basic awareness level course. Latest new videos updated on the subject of Global Open Banking with 9 different small videos on this topic. ) What exactly is this ""A Course in Innovations of Digital Banking - a global view""Answer is simple: -This course is an basic awareness level ""street-smart quick view"" of the latest happenings in new-generation world of banking from example of 15 different countries at a base-camp level. This course contains case studies about ongoing innovations in technology areas such as Artificial Intellegence, Machine Learning, Robotics, Blockchain, Bigdata Analytics, IOT, AR-VR,Open banking , Fintechs etc.We would like the subscriber to seek continous knowledge on the Innovations of banking world for his or her life time, at no additional cost. We created this course in 2018, where our focus was to just highlight glimpse of happenings in the digital banking world. However post initial success of this course, since 2019, we have been adding various new innovation themes; as if this course is a true digital center of innovation for the subscriber. Since year in 2019 we have added many videos every year. Therefore after first 5 video lectures (which looks like previous generation videos now, as they are too basic coverage), we have restructured the entire theme making it more contemporary with several examples. The coverage of this course include examples, illustrations and case studies from banks, financial institutions, fintech companies, third-party providers from countries such as USA, UK, Canada, Australia, Japan, Germany, Scotland, Czech Republic, Mexico, Brazil, China, Spain, India, New Zealand, Italy etc.Part I of the Course (5 section involving Base story creation): - Part I covers the defintion of the Digital Banking Transfomation with a view to moving towards digital era in the Internet and Mobile space. This also covers comprehensive back-end automation needed for any new level of innovations.  Part II of the Course (7 segments involving Global Innovation Case studies and use cases): - Part IIgives very sharp global case studies in various innovation areas such as: - Artificial Intellegence (AI), Machine Learning (ML), Deep Learning (DL),Chatbots, Blockchain, Big-data Analytics, Internet of Things (IOT), Open Banking, Fintechs, AR (Augumented Reality) / Virtual Reality (VR), Internet Banking, Mobile Banking, social media Banking, Mobile ATM, advance Payment systems, future Banking Illustration, Onboarding experience Illustration etc.And who can get benefited?- Those job aspirants who want to enter job market esp in Banking segment and want to impress the interviewer assuming tough competition of candidates.- Students of Commerce, Banking, Finance, management and economics to maintain practical view of the Banking world .- Employees of a bankto sharpen their skills with knowledge ofworld's leadingbanksand make best presentation in their office and work on real-life projects.- Employees of any industry working in Banking and financials segment (e.g. Employees of IT companies working with BFS customers)- School Students for helpingon theirassignment and project, in case they choose to present for industry example.- Research students who want to have practical view of how industry is using latest science and technology in banking world.- Students of digital marketing, who want to know the practical usage of initiatives done by Banks in various country.",https://thincrs-one.udemy.com/course/story-of-digital-banking/,160,Finance Fundamentals,25,25,Shripad Vaidya,There is no specific banking knowledge needed to attend this course.,"Basic awareness level course. 
-Global Digital Banking  innovations, with latest case studies of 2019, 2020 and 2021. 
-Representing case studies from 15 different countries such as USA, UK, Australia, Germany, Canada, China, Singapore, India, Mexico, Spain, Poland and many more 
-30 different case studies presented over multiple banking functions.  Open Banking revolution presented with 8 different latest videos.",en_US,False,Finance & Accounting,Finance Fundamentals,4,0,True,English,160
277,3710188,A Course on Part Modelling in PTC Creo Software,"This Course explains the basic commands in PTC Creo for Part Modelling. This Course explains the Sketch toolbar and Extrude, Round, Chamfer, Draft, Rib, Pattern, Hole, Revolve , Sweep, Swept Blend, Profile Rib commands. These commands are useful for the Solid Modelling in PTCCreo. After Completion of this course students will be able to understand the basic functions of parametric software. This course is designed for the beginners with CAD Modelling. I Hope this course is useful for the understanding of the basics of PTCCreo Software",https://thincrs-one.udemy.com/course/a-course-on-part-modelling-in-ptc-creo-software/,144,Hardware,20,20,Pankaj Ramanlal Beldar,"A basic knowledge of Engineering Graphics 
-PTC Creo Software","After completion of this course students will be able to Understand the use of basic commands and features in PTC Creo software 
-students will be able to Understand the various functions of Parametric Modelling Software 
-students will be able to Build a solid model (Part Modelling)",en_IN,False,IT Operations,Hardware,0,0,True,English [Auto],144
278,4221858,A deep understanding of deep learning (with Python intro),"Deep learning is increasingly dominating technology and has major implications for society.From self-driving cars to medical diagnoses, from face recognition to deep fakes, and from language translation to music generation, deep learning is spreading like wildfire throughout all areas of modern technology.But deep learning is not only about super-fancy, cutting-edge, highly sophisticated applications. Deep learning is increasingly becoming a standard tool in machine-learning, data science, and statistics. Deep learning is used by small startups for data mining and dimension reduction, by governments for detecting tax evasion, and by scientists for detecting patterns in their research data.Deep learning is now used in most areas of technology, business, and entertainment. And it's becoming more important every year.How does deep learning work?Deep learning is built on a really simple principle: Take a super-simple algorithm (weighted sum and nonlinearity), and repeat it many many times until the result is an incredibly complex and sophisticated learned representation of the data.Is it really that simple?mmm OK, it's actually a tiny bit more complicated than that ;) but that's the core idea, and everything else -- literally everything else in deep learning -- is just clever ways of putting together these fundamental building blocks. That doesn't mean the deep neural networks are trivial to understand:there are important architectural differences between feedforward networks, convolutional networks, and recurrent networks.Given the diversity of deep learning model designs, parameters, and applications, you can only learn deep learning -- Imean, really learn deep learning, not just have superficial knowledge from a youtube video -- by having an experienced teacher guide you through the math, implementations, and reasoning. And of course, you need to have lots of hands-on examples and practice problems to work through. Deep learning is basically just applied math, and, as everyone knows, math is not a spectator sport!What is this course all about?Simply put:The purpose of this course is to provide a deep-dive into deep learning. You will gain flexible, fundamental, and lasting expertise on deep learning. You will have a deep understanding of the fundamental concepts in deep learning, so that you will be able to learn new topics and trends that emerge in the future.Please note:This is not a course for someone who wants a quick overview of deep learning with a few solved examples. Instead, this course is designed for people who really want to understand how and why deep learning works; when and how to select metaparameters like optimizers, normalizations, and learning rates; how to evaluate the performance of deep neural network models; and how to modify and adapt existing models to solve new problems.You can learn everything about deep learning in this course.In this course, you will learn Theory:Why are deep learning models built the way they are? Math:What are the formulas and mechanisms of deep learning?Implementation:How are deep learning models actually constructed in Python (using the PyTorch library)?Intuition: Why is this or that metaparameter the right choice? How to interpret the effects of regularization?etc.Python:If you're completely new to Python, go through the 8+ hour coding tutorial appendix. If you're already a knowledgeable coder, then you'll still learn some new tricks and code optimizations.Google-colab:Colab is an amazing online tool for running Python code, simulations, and heavy computations using Google's cloud services. No need to install anything on your computer.Unique aspects of this courseClear and comprehensible explanations of concepts in deep learning.Several distinct explanations of the same ideas, which is a proven technique for learning.Visualizations using graphs, numbers, and spaces that provide intuition of artificial neural networks.LOTSof exercises, projects, code-challenges, suggestions for exploring the code. You learn best by doing it yourself!Active QA forum where you can ask questions, get feedback, and contribute to the community.8+ hour Python tutorial. That means you don't need to master Python before enrolling in this course.So what are you waiting for??Watch the course introductory video and free sample videos to learn more about the contents of this course and about my teaching style. If you are unsure if this course is right for you and want to learn more, feel free to contact with me questions before you sign up.I hope to see you soon in the course!Mike",https://thincrs-one.udemy.com/course/deeplearning_x/,3438,Machine Learning,265,262,Mike X Cohen,"Interest in learning about deep learning! 
-Python/Pytorch skills are taught in the course 
-A Google account (google-colab is used as the Python IDE)","The theory and math underlying deep learning 
-How to build artificial neural networks 
-Architectures of feedforward and convolutional networks 
-Building models in PyTorch 
-The calculus and code of gradient descent 
-Fine-tuning deep network models 
-Learn Python from scratch (no prior coding experience necessary) 
-How and why autoencoders work 
-How to use transfer learning 
-Improving model performance using regularization 
-Optimizing weight initializations 
-Understand image convolution using predefined and learned kernels 
-Whether deep learning models are understandable or mysterious black-boxes! 
-Using GPUs for deep learning (much faster than CPUs!)",en_US,False,Data Science,Machine Learning,0,0,True,English [Auto],3436
279,1400614,"A Diversity Deep-Dive, Leadership Insights and Lessons !","Diversity and Inclusion have been buzzwords for several decades now, and many people agree that it is the right thing to do !And yet, over these decades, not much progress has been made ! People continue to be uncomfortable about diversity, both in their neighbourhoods, and in the workplace. This Course will help you understand why.This Course will also look at the Research and Studies on Diversity and Inclusion ...Are there any Business Benefits to Diversity? Are there other Benefits? What are they?Why is Diversity beneficial to us? What advantages does it bring?Why are Diversity and inclusion so hard to accept, and improve? Do we have any barriers to it?What are the Initiatives that will help improve Diversity in Organisations, across all levels? Which of these initiatives actually work, and which don't ?What are the various cultural differences, and what benefits does MultiCulturalism bring ?Diversity and Inclusion are essential for a fair and just world, but there are a lot more benefits to them, especially in the workplace.Learn about all of these, and more ...ENROLL in this Path-breaking, and Comprehensive, Course today !Some Images and Videos courtesy Pixabay, Pexels, Pressfoto and FreePik. Some Music snippets courtesy Bensound.",https://thincrs-one.udemy.com/course/a-deep-dive-into-diversity-for-leaders-and-managers/,233,"Diversity, Equity & Inclusion Compliance",44,44,Sivakami S ; MBA ; Ph.D (ongoing),"High school level education, and a curiosity to learn, are essential, nothing more :)","Learn about the Research done on the different aspects of Ethnic and Gender Diversity 
-Get deeper insights into whether Diversity has Business and other benefits, and if so what they are. 
-Understand why it is hard for people to accept Diversity, and how we can overcome those obstacles. 
-Learn about Inclusion and its proven benefits. 
-Learn about the D&I (Diversity and Inclusion) Initiatives that are more likely to work, and those that are not.",en_US,False,Workplace & Human Resources,Compliance,4,0,True,"English 
-French [Auto] 
-German [Auto] 
-Indonesian [Auto] 
-Italian [Auto] 
-Portuguese [Auto] 
-Spanish [Auto]",233
280,2980080,A Fullstack Saga: SpringBoot / Angular / Kubernetes,"In this course you will learn how to :build a scalable platform, from scratch using microservice architecture using spring boot with Java 11create a frontend app that presents information stored in backend services, using angular 9and deploy everything to a Google Kubernetes cluster (GKE)all of these while automating the process using CI/CD pipelines from GitLab.You will also learn to:secure the connection between frontend and backend using TLS (https - encrypted communication) and also secure backend endpoints using ROLE based security (with Spring Security and JWT - json web token)use POSTMAN for request testingbuild/publish Docker images",https://thincrs-one.udemy.com/course/a-fullstack-saga-springboot-angular-kubernetes/,414,Web Development,22,21,Antonica Alexandru,"basic OOP knowledge 
-This course will be using a mac OS, but other platform are fine as well","create microservice architecture using spring boot 
-secure backend services with spring security and jwt 
-create frontend component using Angular 9 
-deploy microservice architecture on google kubernetes cluster 
-secure microservices paths nginx resource rules 
-secure communication between frontend and backend using encrypted connection 
-build CI/CD pipelines using gitlab 
-create backend microservices using spring boot with java 11",en_GB,False,Development,Web Development,4,0,False,,414
281,1780798,A Gentle Introduction To ASP.NET Web Forms For Beginners,"There are a number of flavors of ASP.NET, Web Forms (Web Sites and Web Applications), Model-View-Controller (MVC) , Razor Pages and the newest one Blazor.This course is aimed at anyone who wants to create dynamic websites using all these models , with ASP.NET Web Forms as the starting point. ASP.NET is the Microsoft platform for developing Web Applications. Using ASP.NET you can create e-commerce sites, data driven portals and just about anything else you can find on the internet. Best of all, you don't need to paste together a jumble of HTML and JavaScript code. Instead you can create full scale web apps by leveraging your knowledge of C# coding and a design tool like Visual Studio.In recent years Microsoft has added MVC (Model View Controller) and Razor pages which offer different ways to build dynamic web pages. To some , MVC and Razor pages are cleaner and more suited to the web. To others , it's a whole lot of extra effort with no clear payoff. Either way, it's good to have a strong knowledge of all of these web application programming models before moving onto the most future forward choice .... Blazor.We cover all these models at a beginners level and offer a multitude of practical applications.Major Course UpdatesFeb 2020 ... Three new sections ( 50+ new lectures ) which focus on transitioning from Web Forms to MVC and then Core Razor PagesSept 2021 ... Two new sections on Blazor (60+ new lectures)Here's how I will help you to succeed:o Each lecture starts with a list of objectives/speaking noteso Every example covered in the lecture is available for download in the resources section … including the objectives/speaking noteso Almost every lecture has a set of Practice problems with full solutions providedo My style of writing and teaching follows the KISS principle : Keep It Super Simple. I try to stay away from fancy computer terminology and try to teach like am speaking to a brand new user with little to no previous knowledge on the subject matter.... and I am always available for help … replying most times within a day.",https://thincrs-one.udemy.com/course/a-gentle-introduction-to-aspnet-web-forms-for-beginners/,1875,Web Development,152,152,Charlie Chiarelli,"You should have a basic understanding of how to create simple web pages using HTML 
-Having some knowledge of CSS will help but it's not required 
-You should have a basic beginners  understanding of C# 
-You should have access to the Visual Studio IDE for Windows ... Express or Community Edition  (freely downloadable)","Create simple multi-page ASPNET web applications incorporating a number of server controls 
-Incorporate field validators to check for errors 
-Pass data between pages 
-Work with style sheets and master pages 
-Create database driven web pages by adding a SQL server database or Access database 
-Work with the concept of Databinding by adding databound controls to a Web Form 
-Perform CRUD operations on dynamic data from an SQL Server database. 
-Transitioning from Webforms to MVC Core 
-Working with Razor Pages 
-Creating simple Blazor Server and WebAssembly Applications",en_US,False,Development,Web Development,8,0,True,English [Auto],1875
282,1088444,A Guide to Electronics Cooling,"The rise of electronic devices over the last two decades has changed our way of life. Electronic product manufacturers are constantly competing with each other to produce the very best products. Often the limiting factor of an electronic device performance is its ability to dissipate heat. The faster the device cools itself, the better it will perform. Therefore the industry is in constant search of improving this area of technology i.e. electronic cooling. 

This course will cover all the information you need to know for designing electronics systems that are thermally balanced.







A basic search on any job website reveals many high paying jobs in this sector. No doubt with electronic devices becoming ubiquitous  in the last two decades and the need of high performance products, the skill for electronics cooling is very much in demand. Jobs in this sector are lucrative.  This course aims to equip students with this much needed skill.











The skills learnt in this course are very much transferable to other areas such as Civil Engineering or Mechanical Engineering. The same concepts that are used in electronics cooling can be applied to find the heat loss by house walls or to find out the heat lost by a car engine. This course will be beneficial for anyone looking to pursue a career as a thermal analyst. Thermal Management of electronics is a skill in great demand.  







How the course is structured ?







The lectures in the course have been delivered through whiteboard animations. This techniques  breaks-down complex ideas into easy to digest, bite size concepts. Whiteboard animations have also proven to enhance student experience.





























The course begins with how heat is generated. It later deals with how heat is dissipated. There are also calculations in the course that are explained step by step. Through these calculations student will become confident in assessing electronics components through their datasheets. 





























A section of the course has been dedicated to best techniques in the industry for electronics cooling. Heat Sinks, Heat Pipes, Heat Pads and Thermal Compounds have been explored. Transcripts for lectures have also been made available. 







Who should take this course?







This course is for all levels and can be completed by anyone with basic knowledge of science. You should also have the ability to calculations of simple equations.  







The content tries to remain focused on more practical considerations rather than delving into more academic details. 







 Who is the target audience? 









Students wanting to learn about Electronic CoolingIndividuals who want to become ""Thermal Analysts""Electronic System designer who would like to learn about heat dissipation









Requirements             









Have an interest in technology and curiosity to learn some basic mathematics ",https://thincrs-one.udemy.com/course/a-guide-to-electronics-cooling/,90,Operations Management,15,15,Haroon Junaidi,"Some basic science  
-Ability to solve simple equations","Find out how much heat is dissipated and what is the best way to manage it 
-Propose solutions to cool electronic devices 
-Interpreate thermal data that comes with electronic device datasheets",en_US,False,Project Management & Operations,Operations Management,0,0,True,English [Auto],90
283,797156,A Mini Course on Time Management,"QUESTION: What If You Could Get Twice As Much Done Tomorrow As You Have Any Day This Year?

Six years ago, I was sitting in the passenger seat of a car with my friend. 

My friend turns to me and says ""It's incredible how much I've gotten done in this year! So much has changed.""

And all I could do is smile. Because for me, almost nothing had changed.

The truth is that we all want to use your time well. But in order to do so, you need to know certain principles you'll never learn in school.

I didn't want to face another year where nothing changed. That's why I went after the answers. And it's also why I made this course.

Inside, I'm going to share with you 7 specific steps you can take today to become more productive, taken from my course How To Double Your Productivity By Tomorrow Morning. If you take these ideas and apply them, I think you'll become more productive than you ever have before.

Here's a sample of what you'll learn inside:

These two words from a 2,000 year old book completely changed how I look at Time Management. Here's what they are, and how to use them [Lecture 2]The ""Time Management Trap"" - If you don't know what it is, chances are you're making it [Lecture 3]What to do every morning to skyrocket your productivity [Lecture 4]How you can do 3 hours of work in 1 hour [Lecture 5]How to always know what to work on [Lecture 6]Why you need to make these 3 plans to manage your time well [Lecture 7]The 80/20 Rule no one talks about and is more important to productivity [Lecture 8]My Time Management Worksheets - I'll give them to you so you can use them now      [Lectures 9  10]Why achieving your goals is like filling a water bucket [Lecture 11]

And more...

To start the course, just click the ""Start Learning Now"" button. It's short, and free...

See you inside,

Brandon",https://thincrs-one.udemy.com/course/manageyourtime/,37,Management,12,14,"Brandon Hakim 
-Insider School",A willingness to take action on what we cover in this mini course,"Use these 7 specific steps to immediately increase your productivity 
-Avoid one of the biggest time management traps almost everyone falls into",en_US,False,Leadership & Management,Management,0,0,True,"English [Auto] 
-French [Auto] 
-German [Auto] 
-Indonesian [Auto] 
-Italian [Auto] 
-Portuguese [Auto] 
-Spanish [Auto]",37
284,2558916,A New Method For Product Development & Design: SIMPSIS-Model,"Are you looking for new ways to build better products  services with a positive impact on customer adoption, acquisition, retention, and engagement?The SIMPSIS-Framework is a new and revolutionary framework backed by science in motivation and behavioral psychology, and reveals 7 main reasons why your customers would buy, use, stay, and engage with your product or service.In this course, you will learn a better and science-backed method that successfully helps you come up with new product  service ideas, features, and strategies that create value for both your customers and your business. And also helps you avoid wasting time in the product development  design process on unnecessary user research that has already been proven by science.Next to this extremely helpful framework, this course includes:A crash course in motivation  behavioral psychology (worth $99,99)The basics of gamification and fun theory+100 practical case examples and +50 techniques used by successful companies to increase sales, retention, and engagementBelong to the future heroes in engagement that defeat their competition by mastering the human psychological drivers. If you want to learn more about human psychology for free, then search for the name Wisdom of Everything on YT  Insta.We recently updated the framework SIMPSIS to a new name, SWERIPSI, that explains the 8 essential wisdoms of life, the 8 ways to become happy, and the 8 categories of human drivers  habits. (They are all related) (Just search for wisdom of everything).",https://thincrs-one.udemy.com/course/7-dynamics-of-motivation-framework/,181,Marketing Strategy,41,41,Maxim & Olivier Leirman,"There are no real requirements before starting this course. 
-Useful if you have some experience in product or service development and design.","A new and revolutionary framework for product design backed by science that reveals the reasons why your customers buy, stay, and engage with your product. 
-Learn how motivation and behavior works with +7 important theories you must know about (Incl. motivation & behavioral psychology crash-course worth $99,99). 
-See 100+ practical case examples and 50+ techniques used by successful companies and why they work on a psychological level. 
-Be able to apply a new method to brainstorm innovative product/service features around customer motivations that increase your sales, retention, and engagement.",en_US,False,Marketing,Marketing Strategy,0,0,True,English,181
285,2611022,A Practical Guide To SFDX and Salesforce CLI,"SFDX and Salesforce CLI is not new, but the Salesforce industry is still transitioning to learn these technologies and adopt the SFDX approach in their projects. The course is designed to help you understand what SFDX is, how you can use the SFDX approach in your project, and why you should adopt the SFDX approach. The course will cover:• What is CLI  SFDX?• Demystifying a CLI Command• Deploy/Retrieve Metadata• Deploy/Retrieve Source Format Metadata• Query or Upload Data• Data Manipulation• Source Driven Development• Automation with Salesforce CLI   The course will help you understand the different features of Scratch Orgs and non-scratch Orgs, how Scratch Orgs can be useful in a Source Driven Development model. You will also get to learn the complete source drive development lifecycle. The overall structure of the course is designed to help you start from the very basics of Salesforce CLI with a practical example along the way and gradually move towards the advance features like automation.",https://thincrs-one.udemy.com/course/salesforce-cli/,205,Development Tools,37,37,Manish Choudhari,Basic understanndinng of Salesforce platform,"What is CLI & SFDX? 
-Demystifying a CLI Command 
-Deploy/Retrieve Metadata 
-Deploy/Retrieve Source Format Metadata 
-Query or Upload Data 
-Data Manipulation 
-Source Driven Development Lifecycle 
-Automation with Salesforce CLI",en_US,False,Development,Development Tools,0,0,True,"English 
-Hindi",205
286,1122334,A Practical Introduction to Cloud Computing,"The 2nd top hit for 'Cloud Computing' on Google says 'Cloud computing is a general term for the delivery of hosted services over the internet.' Unfortunately, that definition is completely wrong.

This course is designed to clear up the many misunderstandings about Cloud Computing and to give you a crystal clear and easy to understand explanation of exactly what it is, how it works, the different options available, the advantages provided and how much it's going to cost.















And I'm not just going to give you the theory, I'm going to show you practical examples which you can follow along with yourself so you'll understand exactly how Cloud Computing works in the real world.















I start off with a review in Module 1 of the traditional deployment models of On Premises and Colo so you can understand how Cloud changes things, then explain how server virtualisation revolutionised data center design and paved the way for Cloud.















Module 2 defines Cloud Computing by listing the Essential Characteristics of Cloud services.















You'll learn about the Cloud Service Models of IaaS, PaaS, SaaS, and XaaS in Module 3. I start with an overview of the different models and then dive deep into the details and options of each. I also give lab demos of how to deploy each type.















The Cloud Deployment Models of Public Cloud, Private Cloud, Hybrid Cloud and Community Cloud are covered in Module 4.















Finally in Module 5 I list out the advantages of Cloud Computing and then break out the spreadsheet to show you how to do a TCO cost comparison when choosing between an On Premise or Cloud deployment for a real world workload.















A verifiable course certificate stating you have completed this training will be provided at the end of the course. This will prove to potential future employers that you have the basic cloud knowledge necessary to be an effective member of their IT team, and the motivation to complete further training and be a real asset to their company.
















As a student in this course, you will get an answer to every question you ask in the Ask Question section. I love interaction with my students- anything you want to know, please ask.

















Thank you for taking the time to read about the course. I hope you now have enough motivation to get into the learning right away. If so, click the Enroll Now button at the top of the page to get started!















",https://thincrs-one.udemy.com/course/introduction-cloud-computing/,157,Cloud Fundamentals,20,18,Neil Anderson,A basic foundational level knowledge of computer networks,"Accurately define what Cloud Computing is and is not 
-Understand how Cloud Computing differs from traditional IT deployment models 
-Understand the building blocks of Cloud Computing 
-Define IaaS, PaaS, SaaS and XaaS and understand how they differ from each other 
-Understand the IaaS options including virtual machines on shared physical servers, virtual machines on dedicated servers, and dedicated bare-metal servers 
-Deploy a virtual machine on Amazon Web Services IaaS 
-Deploy an application on IBM Bluemix PaaS 
-Give examples of SaaS services they have already signed up for 
-List the advantages of Cloud Computing over traditional deployment models 
-Perform a TCO cost comparison between an On Premises or Cloud deployment for a real world IT workload",en_US,False,Cloud Computing,Cloud Fundamentals,5,0,True,"French [Auto] 
-German [Auto] 
-Indonesian [Auto] 
-Italian [Auto] 
-Portuguese [Auto] 
-Spanish [Auto]",156
287,3531076,A Professional Introduction to Scrum,"Are you and your team exhausted and frustrated because you are juggling multiple projects and constantly task-switching? Does working this way make it difficult to understand progress or to feel a sense of purpose in your daily work? How often do you discover that what you delivered doesn't achieve desired outcomes? Does quality often get sacrificed under pressure to do more faster? If you are looking for a better way to approach complex work and deliver high value solutions, Scrum is the way. Scrum done well enables business agility, which is essential in our unpredictable and rapidly changing world. Scrum is a framework that helps people productively and creatively solve complex problems and deliver greater value. Scrum enables you to deliver Increments of value working in short cycles. This approach helps you incorporate learning as you do the work, get feedback frequently to make sure you are on the right track, and respond quickly to change.Icreated this Udemy course for you - filled with my unique insights as a licensed Professional Scrum Trainer, Steward of the Professional Scrum Master (PSM)curriculum, and owner of an agility training and coaching business. I have taught over 1,300 students on 5 continents. I am co-author of the book Mastering Professional Scrum, published in 2019 by Pearson Addison-Wesley. Iam also a certified Project Management Professional (PMP) and started my career working in traditional project management, which gives me a unique perspective to help people understand the difference and make the transition to Scrum and agility if it makes sense for them.Note:This course is up-to-date with the 2020 Scrum Guide.Scrum may have its roots in software, but it has been used well beyond software for decades. I designed the course to help you apply Scrum in any context - from operations to marketing, from projects and products to research and problem solving, and even running departments or entire organizations. Ioffer a wide range of examples to help you see how the concepts can be applied for different types of work.Student Review --""This was a phenomenal course. Stephanie's lectures were fun to watch, and it's clear she knows her material. She spoke at a cadence that was easy to follow, and you can tell she's into what she's teaching. I found her guides to be very helpful and highly recommend signing up for her newsletter. I look forward to taking more courses from Stephanie in the future.""This course is built to help you learn Scrum the right way - in alignment with the official Scrum Guide and leveraging the foundational values and principles. Zero previous Scrum experience is required. In fact, it is often beneficial to have zero experience because you won't have as much to unlearn. In my experience, there are many misunderstandings and myths about Scrum that prevent teams from applying Scrum well and gaining the benefits of agility. This course can also serve as a great refresher and validation of knowledge for people who do have Scrum experience but little to no professional Scrum training. In this course, you will learn to: Identify the key differences between a traditional plan-driven approach and an agile value-driven approachShift your mindset towards an agile way of thinkingDefine the roles, artifacts, and events of the Scrum framework, the importance of each one, and how they all fit together to maximize value deliveryLeverage empiricism and the Scrum values to navigate challenges and maximize the benefits of ScrumDetermine when to use ScrumDefine and meaure valueCreate and evolve a definition of ""Done""Break out of the mindset of focusing on tasks and deliverables and see opportunity to deliver value in entirely new waysRethink how you can iteratively and incrementally deliver valueApply the Goldilocks Principle to Product Backlog RefinementMake the minimal decisions needed to get started with ScrumEstimate and forecast using agile techniquesAvoid using velocity in the wrong waysLeverage an agile approach to managing budgets and schedulesApply my model for improving your Scrum implementation (because there are no best practices when dealing with complex work)Get additional resources to go deeper in your learningAgility is essential in today's environment. Agility is the real competitive advantage. Teams and organizations must be nimble, creative, and resilient in order to effectively navigate complexity and thrive in a constantly changing world. Scrum is used by over 12 million people around the world. While Scrum does have its origins in software development, it has been used well beyond software for decades as more and more teams and organizations have realized their work is complex and their environment is unpredictable and rapidly changing. I offer a wide range of examples to help people understand the concepts and how to apply in their own context.Throughout the course, you will have opportunities to reflect on questions that will help bring the course concepts to life in your own context. Ihave included two canvasesIuse with my coaching clients that will help you start applying Scrum in your work environment. And for those of you who are eager to take your learning deeper, I'll guide you toward next steps.This course is different because it is true to the Scrum Guide and Ken Schwaber's vision, and it is not prescriptive. Agile is not a silver bullet. Scrum is a framework - not a methodology - that leverages the power of a small, self-organizing team. The Scrum Team decides their process within the framework, and that process will evolve as they inspect and adapt, learn and grow. There are no best practices in Scrum because we are dealing with complexity. Best practices only exist in simple environments. A lot of the information you find online and even what is delivered in training does not clarify what is required by Scrum versus what is an example or personal opinion. I aim to teach you the foundational knowledge you need to effectively navigate in your own context. Iprovide examples of helpful practices and advice from my own experience, however, Imake clear distinctions and help you understand why you might use a practice and the benefits it can provide.When applied with discipline and intention, Scrum helps you confidently navigate complexity and uncertainty, deliver greater value, and thrive in a constantly changing world.Are you in for that?Enroll today and begin your Scrum journey with me!(Trust a former project manager and perfectionist... This can change your life!! See you in the course!)",https://thincrs-one.udemy.com/course/a-professional-introduction-to-scrum/,176,Agile & Scrum,46,46,Stephanie Ockerman,An open mind,"What the Scrum Framework is and is not 
-What agile is really about 
-The essentials for enabling success with Scrum 
-An agile approach to planning & forecasting 
-A model for improving your Scrum practice 
-This course is up-to-date with the 2020 Scrum Guide",en_US,False,Project Management & Operations,Agile & Scrum,0,0,True,English [Auto],176
